Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","854","Burkina Faso","5111","Stocks","02132","Asses","2021","2021","Head","1304911","I","Imputed value"
"QCL","Crops and livestock products","854","Burkina Faso","5111","Stocks","02121.01","Camels","2021","2021","Head","20333","E","Estimated value"
"QCL","Crops and livestock products","854","Burkina Faso","5111","Stocks","02111","Cattle","2021","2021","Head","10400038","I","Imputed value"
"QCL","Crops and livestock products","854","Burkina Faso","5112","Stocks","02151","Chickens","2021","2021","1000 Head","41137","I","Imputed value"
"QCL","Crops and livestock products","854","Burkina Faso","5111","Stocks","02123","Goats","2021","2021","Head","17038610","I","Imputed value"
"QCL","Crops and livestock products","854","Burkina Faso","5111","Stocks","02131","Horses","2021","2021","Head","42331","I","Imputed value"
"QCL","Crops and livestock products","854","Burkina Faso","5111","Stocks","02122","Sheep","2021","2021","Head","11373406","I","Imputed value"
"QCL","Crops and livestock products","854","Burkina Faso","5111","Stocks","02140","Swine / pigs","2021","2021","Head","2693443","I","Imputed value"
"QCL","Crops and livestock products","108","Burundi","5114","Stocks","02196","Bees","2021","2021","No","199391","I","Imputed value"
"QCL","Crops and livestock products","108","Burundi","5111","Stocks","02111","Cattle","2021","2021","Head","951177","I","Imputed value"
"QCL","Crops and livestock products","108","Burundi","5112","Stocks","02151","Chickens","2021","2021","1000 Head","2831","I","Imputed value"
"QCL","Crops and livestock products","108","Burundi","5111","Stocks","02123","Goats","2021","2021","Head","3281209","E","Estimated value"
"QCL","Crops and livestock products","108","Burundi","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","533","E","Estimated value"
"QCL","Crops and livestock products","108","Burundi","5111","Stocks","02122","Sheep","2021","2021","Head","657146","I","Imputed value"
"QCL","Crops and livestock products","108","Burundi","5111","Stocks","02140","Swine / pigs","2021","2021","Head","893830","I","Imputed value"
"QCL","Crops and livestock products","108","Burundi","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","132","Cabo Verde","5111","Stocks","02132","Asses","2021","2021","Head","16342","I","Imputed value"
"QCL","Crops and livestock products","132","Cabo Verde","5111","Stocks","02111","Cattle","2021","2021","Head","29173","I","Imputed value"
"QCL","Crops and livestock products","132","Cabo Verde","5112","Stocks","02151","Chickens","2021","2021","1000 Head","1000","E","Estimated value"
"QCL","Crops and livestock products","132","Cabo Verde","5111","Stocks","02123","Goats","2021","2021","Head","143619","I","Imputed value"
"QCL","Crops and livestock products","132","Cabo Verde","5111","Stocks","02131","Horses","2021","2021","Head","581","I","Imputed value"
"QCL","Crops and livestock products","132","Cabo Verde","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","1922","I","Imputed value"
"QCL","Crops and livestock products","132","Cabo Verde","5111","Stocks","02122","Sheep","2021","2021","Head","17548","I","Imputed value"
"QCL","Crops and livestock products","132","Cabo Verde","5111","Stocks","02140","Swine / pigs","2021","2021","Head","69044","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02112","Buffalo","2021","2021","Head","675264","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02111","Cattle","2021","2021","Head","2695963","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","12735","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02154","Ducks","2021","2021","1000 Head","8948","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02131","Horses","2021","2021","Head","32184","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","2073815","E","Estimated value"
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02132","Asses","2021","2021","Head","40083","I","Imputed value"
"QCL","Crops and livestock products","120","Cameroon","5114","Stocks","02196","Bees","2021","2021","No","314306","I","Imputed value"
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02111","Cattle","2021","2021","Head","6229800","E","Estimated value"
"QCL","Crops and livestock products","120","Cameroon","5112","Stocks","02151","Chickens","2021","2021","1000 Head","56172","I","Imputed value"
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02123","Goats","2021","2021","Head","5652754","E","Estimated value"
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02131","Horses","2021","2021","Head","17145","E","Estimated value"
"QCL","Crops and livestock products","120","Cameroon","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","48","I","Imputed value"
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02122","Sheep","2021","2021","Head","3653784","I","Imputed value"
"QCL","Crops and livestock products","120","Cameroon","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1926811","E","Estimated value"
"QCL","Crops and livestock products","124","Canada","5114","Stocks","02196","Bees","2021","2021","No","728990","E","Estimated value"
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02111","Cattle","2021","2021","Head","11057929","I","Imputed value"
"QCL","Crops and livestock products","124","Canada","5112","Stocks","02151","Chickens","2021","2021","1000 Head","173199","I","Imputed value"
"QCL","Crops and livestock products","124","Canada","5112","Stocks","02154","Ducks","2021","2021","1000 Head","1501","E","Estimated value"
"QCL","Crops and livestock products","124","Canada","5112","Stocks","02153","Geese","2021","2021","1000 Head","340","I","Imputed value"
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02123","Goats","2021","2021","Head","30025","I","Imputed value"
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02131","Horses","2021","2021","Head","399503","I","Imputed value"
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","4000","I","Imputed value"
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02122","Sheep","2021","2021","Head","791300","A","Official figure"
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02140","Swine / pigs","2021","2021","Head","14030000","A","Official figure"
"QCL","Crops and livestock products","124","Canada","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","5658","I","Imputed value"
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02132","Asses","2021","2021","Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","140","Central African Republic","5114","Stocks","02196","Bees","2021","2021","No","1642869","E","Estimated value"
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02111","Cattle","2021","2021","Head","4760635","E","Estimated value"
"QCL","Crops and livestock products","140","Central African Republic","5112","Stocks","02151","Chickens","2021","2021","1000 Head","7175","E","Estimated value"
"QCL","Crops and livestock products","140","Central African Republic","5112","Stocks","02154","Ducks","2021","2021","1000 Head","13","I","Imputed value"
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02123","Goats","2021","2021","Head","6515282","E","Estimated value"
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02122","Sheep","2021","2021","Head","433229","E","Estimated value"
"QCL","Crops and livestock products","140","Central African Republic","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1060125","E","Estimated value"
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02132","Asses","2021","2021","Head","4115104","A","Official figure"
"QCL","Crops and livestock products","148","Chad","5114","Stocks","02196","Bees","2021","2021","No","124870","I","Imputed value"
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02121.01","Camels","2021","2021","Head","9401892","A","Official figure"
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02111","Cattle","2021","2021","Head","33287209","A","Official figure"
"QCL","Crops and livestock products","148","Chad","5112","Stocks","02151","Chickens","2021","2021","1000 Head","6169","E","Estimated value"
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02123","Goats","2021","2021","Head","43735657","A","Official figure"
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02131","Horses","2021","2021","Head","1379167","A","Official figure"
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02122","Sheep","2021","2021","Head","41771929","A","Official figure"
"QCL","Crops and livestock products","148","Chad","5111","Stocks","02140","Swine / pigs","2021","2021","Head","113110","I","Imputed value"
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02132","Asses","2021","2021","Head","15292","I","Imputed value"
"QCL","Crops and livestock products","152","Chile","5114","Stocks","02196","Bees","2021","2021","No","409350","E","Estimated value"
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02111","Cattle","2021","2021","Head","3038122","I","Imputed value"
"QCL","Crops and livestock products","152","Chile","5112","Stocks","02151","Chickens","2021","2021","1000 Head","114515","A","Official figure"
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02123","Goats","2021","2021","Head","432427","E","Estimated value"
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02131","Horses","2021","2021","Head","300945","I","Imputed value"
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","6818","I","Imputed value"
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02122","Sheep","2021","2021","Head","1719063","I","Imputed value"
"QCL","Crops and livestock products","152","Chile","5111","Stocks","02140","Swine / pigs","2021","2021","Head","2881192","A","Official figure"
"QCL","Crops and livestock products","152","Chile","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","27415","I","Imputed value"
"QCL","Crops and livestock products","159","China","5111","Stocks","02132","Asses","2021","2021","Head","1966900","A","Official figure"
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2021","2021","No","9383682","E","Estimated value"
"QCL","Crops and livestock products","159","China","5111","Stocks","02112","Buffalo","2021","2021","Head","27022807","E","Estimated value"
"QCL","Crops and livestock products","159","China","5111","Stocks","02121.01","Camels","2021","2021","Head","461700","A","Official figure"
"QCL","Crops and livestock products","159","China","5111","Stocks","02111","Cattle","2021","2021","Head","60522044","E","Estimated value"
"QCL","Crops and livestock products","159","China","5112","Stocks","02151","Chickens","2021","2021","1000 Head","5223625","E","Estimated value"
"QCL","Crops and livestock products","159","China","5112","Stocks","02154","Ducks","2021","2021","1000 Head","675777","E","Estimated value"
"QCL","Crops and livestock products","159","China","5112","Stocks","02153","Geese","2021","2021","1000 Head","317440","E","Estimated value"
"QCL","Crops and livestock products","159","China","5111","Stocks","02123","Goats","2021","2021","Head","133443170","E","Estimated value"
